timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering
2021-12-20,46880.27734375,0.003702680378991,1384.0,996.0,1349.3355963231795,1.439306358381503,0.0
2021-12-21,48936.61328125,0.0429287928874675,1360.0,994.0,1659.660860255039,1.4617647058823529,0.0
2021-12-22,48628.51171875,-0.0063158344064895,1383.0,997.0,2816.8685757393987,1.4417932031814895,0.0
2021-12-23,50784.5390625,0.0433819393295866,1378.0,995.0,1550.8500921414395,1.4441219158200291,0.0
2021-12-24,50822.1953125,0.0007412156675563,1410.0,997.0,48359.65912795015,1.4141843971631205,0.0
2021-12-25,50429.859375,-0.007749727198993,1382.0,996.0,1459.4847672868511,1.4413892908827786,0.0
2021-12-26,50809.515625,0.0075002049298351,1378.0,998.0,1292.4755642218956,1.4484760522496372,0.0
2021-12-27,50640.41796875,-0.0033336209666927,1388.0,995.0,897.6146312896936,1.4337175792507204,0.0
2021-12-28,47588.85546875,-0.0621514265119778,1396.0,997.0,768.8343335627517,1.4269340974212037,0.0
2021-12-29,46444.7109375,-0.0243360119563416,1419.0,998.0,1292.1645705674105,1.4066243833685694,0.0
2021-12-30,47178.125,0.0156677387131338,1382.0,998.0,2675.438478392304,1.4442836468885674,0.0
2021-12-31,46306.4453125,-0.0186491727568665,1346.0,987.0,8451.19496042722,1.4665676077265972,0.0
2022-01-01,47686.8125,0.0293737331477697,1344.0,993.0,1452.470678534558,1.4776785714285714,0.0
2022-01-02,47345.21875,-0.0071890544000208,1359.0,994.0,561.3240090699164,1.462840323767476,0.0
2022-01-03,46458.1171875,-0.0189146366957633,1349.0,998.0,859.7650082577356,1.4796145292809488,0.0
2022-01-04,45897.57421875,-0.0121389346638611,1377.0,995.0,712.3960800878773,1.4437182280319536,0.0
2022-01-05,43569.00390625,-0.0520662884548137,1369.0,990.0,1427.1896205058656,1.4463111760409058,0.0
2022-01-06,43160.9296875,-0.0094102973035887,1378.0,993.0,45943.62713554708,1.4412191582002902,0.0
2022-01-07,41557.90234375,-0.037847988650375,1357.0,991.0,5679.946164631314,1.460574797347089,0.0
2022-01-08,41733.94140625,0.0042270483325967,1382.0,990.0,3898.8988954768,1.4327062228654124,0.0
2022-01-09,41911.6015625,0.0042479352061128,1346.0,995.0,1126.6663558691323,1.4784546805349184,0.0
2022-01-10,41821.26171875,-0.0021578117662013,1331.0,994.0,1799.904562150229,1.493613824192337,0.0
2022-01-11,42735.85546875,0.0216334106374382,1380.0,992.0,2177.2587617516747,1.4376811594202898,0.0
2022-01-12,43949.1015625,0.027993907251913,1375.0,988.0,1852.3904916847728,1.4370909090909092,0.0
2022-01-13,42591.5703125,-0.0313758279520701,1353.0,992.0,1286.5310586919531,1.466371027346637,0.0
2022-01-14,43099.69921875,0.0118596646958213,1358.0,994.0,3980.061639875704,1.4639175257731958,0.0
2022-01-15,43177.3984375,0.0018011556222106,1372.0,998.0,2357.159423994199,1.4548104956268222,0.0
